msisdn,client_type,full_name,inn,account_number,city,country,address,birth_date,gender,document_type,document_name,document_number,document_series,issued_by,issued_date
79253517016,1,Красильников Прохор Давидович,521497406215,7080257040752,с. Чехов,Russia,"клх Диксон, ул. Поселковая, д. 93, 807329",2004-03-12,1,1,passport,395878,2854,"Отд. гор. с. Ахтубинск, ул. Короткая",2012-10-28
79132887652,1,Горбачев Исидор Игнатович,214458598570,2032927343099,п. Билибино,Russia,"к. Ярославль, ул. Заовражная, д. 35, 022460",1997-03-15,1,1,passport,763681,9143,"Отд. гор. п. Оса, ул. Ломоносова",2010-12-12
79276917888,1,Иванова Евгения Степановна,757852552049,5370530828364,к. Чебаркуль,Russia,"ст. Билибино, ул. Ветеранов, д. 47, 542856",1999-01-11,2,8,residence,334653,,"Отд. гор. клх Кострома, ул. Гагарина",2018-04-23
79209183129,1,Сергеева Ксения Валериевна,146670464743,6987995936039,к. Жиганск,Russia,"г. Новомосковск, ул. Володарского, д. 21, 976520",1991-07-08,2,1,passport,775937,5203,"Отд. гор. клх Каменск-Уральский, ул. Родниковая",2009-07-22
79578643548,1,Бирюков Исидор Жоресович,551546716346,8928398435780,к. Новороссийск,Russia,"ст. Ханты-Мансийск, ул. Угольная, д. 31, 971408",1993-05-10,1,1,passport,315190,7350,"Отд. гор. к. Челябинск, ул. Тенистая",2017-02-20
79429162911,1,Бурова Лариса Кузминична,323381741647,4573988232166,с. Нурлат,Russia,"к. Тамбов, ул. Загородная, д. 21, 154783",1992-05-13,2,1,passport,908845,5854,"Отд. гор. д. Нефтекамск, ул. Восточная",2013-08-25
79617460798,1,Богданова Ксения Борисовна,851972349894,6312287444788,д. Валаам,Russia,"к. Жуковский, ул. Средняя, д. 97, 186367",1990-12-15,2,1,passport,279604,6953,"Отд. гор. ст. Кондопога, ул. Мичурина",2012-01-16
79904634472,1,Владимиров Артемий Валентинович,143380373870,7831812950352,клх Карпинск,Russia,"клх Макаров, ул. Звездная, д. 95, 098737",1995-07-22,1,1,passport,379674,8374,"Отд. гор. г. Ельня, ул. Седова",2010-04-14
79088244068,1,Зуев Серафим Ярославович,975015201340,4976041390514,ст. Кирово-Чепецк,Russia,"с. Слюдянка, ул. Красноярская, д. 84, 294416",1995-01-09,1,1,passport,989517,3343,"Отд. гор. г. Батайск, ул. Революции",2019-01-16
79443075434,1,Дьячкова Регина Робертовна,400874475869,5681806464479,ст. Кизляр,Russia,"к. Юрюзань, ул. Брянская, д. 46, 275763",1999-11-13,2,1,passport,929651,1301,"Отд. гор. с. Листвянка (Иркут.), ул. Дорожников",2018-04-30
79848491665,1,Воронова Ираида Олеговна,524959894137,6696053138801,п. Анапа,Russia,"к. Тулпан, ул. Пролетарская, д. 65, 648523",2005-01-08,2,1,passport,733556,5823,"Отд. гор. ст. Бугульма, ул. Строительная",2011-09-18
79978496644,1,Панфилов Афиноген Владленович,764286486355,4586151147192,к. Тосно,Russia,"г. Сковородино, ул. Дружбы, д. 98, 770481",1999-07-17,1,1,passport,268798,7486,"Отд. гор. д. Гаврилов-Ям, ул. Каштановая",2017-03-20
79641992717,1,Тихонова Раиса Кузьминична,959080275011,7094223800181,д. Можга,Russia,"клх Устюжна, ул. Дарвина, д. 58, 777577",2001-04-25,2,1,passport,380905,5267,"Отд. гор. г. Верещагино (Перм.), ул. Транспортная",2015-12-14
79752254903,1,Степанова Олимпиада Кирилловна,807220217504,1119289258967,с. Карачаевск,Russia,"клх Чегем, ул. Серафимовича, д. 47, 688822",2000-07-22,2,1,passport,302428,5987,"Отд. гор. с. Туапсе, ул. Алтайская",2014-09-04
79688759834,1,Ермакова Евдокия Геннадиевна,441996855289,8397518694387,с. Мыс Шмидта,Russia,"п. Кежма, ул. Привольная, д. 72, 781560",1995-06-02,2,1,passport,387216,6221,"Отд. гор. клх Кандалакша, ул. Чехова",2014-01-08
79756166944,1,Бобылева Алевтина Михайловна,636378714281,9239215194765,клх Белореченск,Russia,"с. Белорецк, ул. Беляева, д. 88, 988256",2001-04-13,2,1,passport,559107,4488,"Отд. гор. с. Геленджик, ул. Черемушки",2016-06-08
79258942901,1,Мамонтова Ольга Валериевна,238115207783,5283697098695,п. Сыктывкар,Russia,"д. Троицко-Печорск, ул. Угольная, д. 48, 298626",2003-08-04,2,1,passport,558454,5965,"Отд. гор. п. Тутончаны, ул. Гайдара",2011-12-20
79445482837,1,Ларионова Евдокия Михайловна,265399491171,1321449164786,к. Гатчина,Russia,"клх Верхний Уфалей, ул. Леонова, д. 78, 043638",1990-04-06,2,1,passport,559308,6771,"Отд. гор. с. Воркута, ул. Южная",2017-07-27
79524270794,1,Орлова Иванна Макаровна,873019622295,3064515975263,д. Нальчик,Russia,"к. Бологое, ул. Гоголя, д. 18, 338796",2003-01-20,2,1,passport,954476,1563,"Отд. гор. ст. Кингисепп, ул. Украинская",2016-03-20
79273882860,1,Яковлев Марк Тимурович,590855556204,5607138084129,г. Черемхово,Russia,"клх Амурск, ул. Дарвина, д. 52, 438188",2003-07-06,1,1,passport,613307,2247,"Отд. гор. д. Елатьма, ул. Ильича",2017-04-23
79264688691,1,Сергеева Полина Викторовна,952836334054,9083854424748,ст. Кунгур,Russia,"п. Моздок, ул. Лунная, д. 60, 849928",1994-01-06,2,1,passport,972162,8840,"Отд. гор. клх Амурск, ул. 9 Января",2017-12-19
79043037039,1,Носова Майя Богдановна,799182311337,6464921608452,г. Мезень,Russia,"к. Углегорск, ул. Олега Кошевого, д. 99, 530981",1993-07-24,2,1,passport,856774,7949,"Отд. гор. клх Мелеуз, ул. Нижняя",2010-10-11
79954401533,1,Жданов Творимир Аксёнович,688355220014,1430748636428,г. Тольятти,Russia,"клх Невинномысск, ул. Волжская, д. 89, 721140",1991-12-18,1,1,passport,567547,7822,"Отд. гор. ст. Ершов, ул. Черноморская",2015-10-15
79658287642,1,Молчанов Ярополк Бенедиктович,470745867136,6251595652610,с. Барнаул,Russia,"ст. Шатки, ул. Иркутская, д. 18, 071312",1990-05-16,1,1,passport,402672,3522,"Отд. гор. клх Каргополь, ул. Седова",2016-07-23
79254276222,1,Третьяков Карл Адрианович,693555899374,7014231140995,д. Енисейск,Russia,"д. Усть-Илимск, ул. Школьная, д. 48, 124811",1994-08-14,1,1,passport,144549,4169,"Отд. гор. г. Яшалта, ул. Кузнечная",2015-08-30
79131525399,1,Пахомов Каллистрат Ерофеевич,713803576269,9151535007314,к. Кажим,Russia,"д. Красная Поляна, ул. Коммунальная, д. 36, 768062",1996-09-09,1,1,passport,146057,4159,"Отд. гор. п. Можга, ул. Надежды",2016-03-29
79476066739,1,Филиппов Гостомысл Гертрудович,847624086948,7239485858030,клх Котельнич,Russia,"к. Киржач, ул. Краснофлотская, д. 59, 125858",2002-06-01,1,1,passport,203079,1792,"Отд. гор. д. Саров (Морд.), ул. Толбухина",2017-01-01
79586079821,1,Соколов Елисей Андреевич,534532309263,9340545209700,п. Курган,Russia,"клх Пушкинские Горы, ул. Пригородная, д. 14, 088588",2003-07-03,1,1,passport,717400,3755,"Отд. гор. клх Жигулевск, ул. Целинная",2011-12-18
79219978374,1,Ермакова Ия Кирилловна,134934186126,8372076351311,клх Сочи,Russia,"д. Красноуральск, ул. Короткая, д. 57, 822866",1991-12-24,2,1,passport,167265,1372,"Отд. гор. ст. Оленегорск (Якут.), ул. Урожайная",2011-07-10
79587082559,1,Макарова Наталья Петровна,342930687130,2446269244476,г. Губкин,Russia,"клх Москва, ул. Медицинская, д. 08, 195927",2001-08-31,2,1,passport,412810,6487,"Отд. гор. к. Дмитров, ул. Западная",2017-03-19
79598882832,1,Соколова Ксения Вячеславовна,745723797010,8942495368153,д. Рязань,Russia,"п. Хасан, ул. Каштановая, д. 75, 810503",1991-11-11,2,1,passport,189639,9042,"Отд. гор. ст. Яр-Сале, ул. Ильича",2016-05-18
79038269104,1,Игнатов Эмиль Аксёнович,734709530129,2742192120402,с. Калачинск,Russia,"д. Октябрьское (Челяб.), ул. Ватутина, д. 79, 612845",1995-01-26,1,1,passport,498036,6498,"Отд. гор. к. Буйнакск, ул. Кавказская",2018-10-11
79766967440,1,Степанов Сила Игнатович,505267182716,4025797116008,п. Курск,Russia,"д. Моршанск, ул. Ворошилова, д. 61, 881429",2004-05-20,1,1,passport,353762,5467,"Отд. гор. к. Моздок, ул. Крупской",2013-12-13
79798595446,1,Сафонов Михей Чеславович,408994764517,1879833693589,г. Павловская,Russia,"д. Луга, ул. Вокзальная, д. 28, 735935",2003-04-02,1,103,seaman_passport,246773,,"Отд. гор. п. Токсово, ул. Чайковского",2012-11-27
79607382485,1,Матвеева Наталья Вениаминовна,682663472545,9806164905363,клх Набережные Челны,Russia,"клх Адыгейск, ул. Московская, д. 54, 510369",1991-04-01,2,1,passport,812973,9382,"Отд. гор. ст. Сибай, ул. Горького",2014-11-20
79644502520,1,Исаев Вышеслав Фомич,634495071791,1567966073084,ст. Тамбов,Russia,"с. Лянтор, ул. Черемушки, д. 42, 790546",1997-10-30,1,1,passport,193906,1102,"Отд. гор. д. Новокузнецк, ул. Васильковая",2017-09-11
79735857647,1,Кузьмин Климент Гаврилович,621447850920,9736195084573,ст. Кизел,Russia,"с. Каневская, ул. Фабричная, д. 35, 553956",1996-12-28,1,1,passport,436928,2538,"Отд. гор. п. Устюжна, ул. Лазурная",2010-09-26
79633249081,1,Меркушев Марк Димитриевич,433779747180,1755657366445,клх Лянтор,Russia,"к. Нижнеудинск, ул. Павлика Морозова, д. 70, 209382",1991-04-20,1,107,consideration_certificate_refugees,305826,,"Отд. гор. ст. Нязепетровск, ул. Школьная",2013-07-16
79293483829,1,Блинов Никифор Феодосьевич,493325186726,2310391149388,ст. Верхний Тагил,Russia,"ст. Кежма, ул. Полярная, д. 32, 930008",1995-07-25,1,1,passport,960543,3701,"Отд. гор. клх Алагир, ул. Пролетарская",2010-08-25
79182797232,1,Николаева Агата Петровна,106919385471,9180822573165,п. Забайкальск,Russia,"д. Тайшет, ул. Волкова, д. 84, 249474",2000-12-27,2,1,passport,335873,3070,"Отд. гор. клх Ноябрьск, ул. Шахтерская",2015-07-25
79247467461,1,Мамонтова Пелагея Рудольфовна,681505184326,8629387166102,клх Зеленогорск (Ленин.),Russia,"к. Гатчина, ул. Попова, д. 52, 169701",1994-06-17,2,1,passport,292195,4456,"Отд. гор. с. Ижевск, ул. Геологическая",2013-05-19
79208242387,1,Лебедев Лазарь Фадеевич,675595017070,7136340698332,г. Мурманск,Russia,"д. Валаам, ул. Победы, д. 22, 941560",1997-12-15,1,1,passport,477495,3359,"Отд. гор. д. Эльбрус, ул. Заозерная",2015-10-10
79953607483,1,Мамонтова Ольга Юльевна,664243174381,8672672811272,клх Ноябрьск,Russia,"ст. Камышин, ул. Крайняя, д. 69, 099208",1991-06-30,2,1,passport,341181,2990,"Отд. гор. г. Мирный, ул. Воронежская",2011-08-07
79273580432,1,Кириллов Ян Бориславич,481237590268,6287870495695,п. Гатчина,Russia,"г. Голицыно, ул. Народная, д. 89, 773737",1991-12-11,1,1,passport,665593,5836,"Отд. гор. ст. Тутаев, ул. Космодемьянской",2017-03-25
79067689335,1,Шубина Майя Даниловна,341499320604,6289174776423,с. Новый Уренгой,Russia,"п. Сосногорск, ул. Запрудная, д. 61, 147461",1995-10-13,2,1,passport,125628,9212,"Отд. гор. п. Моздок, ул. Черноморская",2014-06-19
79475073955,1,Суворов Фирс Исидорович,120099529184,6439172359923,п. Кедровый,Russia,"с. Лазаревское, ул. Кутузова, д. 62, 737351",1989-10-19,1,1,passport,342237,7358,"Отд. гор. п. Якутск, ул. Медицинская",2010-02-05
79486867273,1,Воробьев Фома Ануфриевич,280987011763,5019719670206,г. Братск,Russia,"к. Апатиты, ул. Карьерная, д. 08, 108305",1996-10-09,1,1,passport,532522,1852,"Отд. гор. клх Устюжна, ул. Урожайная",2016-12-06
79422960541,1,Панфилова Полина Олеговна,958813904270,1148793950081,г. Бузулук,Russia,"г. Саянск, ул. Камская, д. 83, 098076",2003-11-11,2,1,passport,640703,6474,"Отд. гор. д. Гдов, ул. Сурикова",2011-06-07
79334521276,1,Петров Януарий Феодосьевич,456228067631,8731628986600,д. Алапаевск,Russia,"п. Плесецк, ул. Мира, д. 72, 817521",2004-05-08,1,1,passport,808395,7171,"Отд. гор. с. Шумиха, ул. Гаражная",2017-01-24
79562380134,1,Афанасьева Валерия Кирилловна,285288136618,3468682622074,д. Заводоуковск,Russia,"с. Старая Русса, ул. Курчатова, д. 36, 070343",1993-09-22,2,1,passport,811578,2101,"Отд. гор. с. Яшкуль, ул. Базарная",2014-01-13
79173345235,1,Фадеева Татьяна Алексеевна,100624400703,7963543225302,с. Ачхой Мартан,Russia,"п. Сунтар, ул. Солнечная, д. 43, 757475",1998-01-11,2,1,passport,106064,2688,"Отд. гор. п. Слюдянка, ул. Курчатова",2017-04-26
79586067640,1,Юдина София Валентиновна,677384760497,4862582417426,п. Лагань,Russia,"г. Красная Поляна, ул. Тюленина, д. 78, 419767",1989-05-08,2,1,passport,332500,1188,"Отд. гор. г. Ступино, ул. Выгонная",2013-02-13
79368089642,1,Кузьмина Марфа Афанасьевна,658480870391,8055886723920,к. Дзержинск,Russia,"к. Кизляр, ул. Циолковского, д. 80, 180395",1996-04-26,2,1,passport,517981,4462,"Отд. гор. д. Долинск, ул. Минина",2012-12-10
79664040422,1,Шубин Кондрат Абрамович,901268628719,1465448580423,ст. Горно-Алтайск,Russia,"к. Поронайск, ул. Кавказская, д. 32, 787315",1995-04-06,1,1,passport,435346,2231,"Отд. гор. д. Находка, ул. Станиславского",2009-06-29
79734221869,1,Ширяева Глафира Вячеславовна,844428579089,3130064533148,д. Курчатов,Russia,"п. Анадырь, ул. Подлесная, д. 22, 118524",2001-10-31,2,1,passport,627893,1974,"Отд. гор. к. Орск, ул. Целинная",2018-04-03
79064069480,1,Виноградова Регина Мироновна,930810076684,1623070509054,с. Салават,Russia,"д. Нижнеудинск, ул. Коллективная, д. 53, 916291",1999-09-22,2,1,passport,849936,8149,"Отд. гор. с. Амурск, ул. Репина",2015-12-23
79130799432,1,Зайцева Майя Евгеньевна,147222520909,9310279889280,г. Воронеж,Russia,"ст. Горячий Ключ, ул. Майская, д. 39, 134242",1998-02-04,2,1,passport,779537,9462,"Отд. гор. п. Нязепетровск, ул. Флотская",2018-10-26
79372905786,1,Фомичева Марфа Романовна,441480499542,1712339218060,г. Обоянь,Russia,"п. Усолье Сибирское, ул. Энергетическая, д. 04, 385453",2004-01-14,2,1,passport,177050,8223,"Отд. гор. ст. Жигулевск, ул. Прудовая",2018-07-25
79217450752,1,Пахомова Анастасия Антоновна,314415526808,9696829165064,г. Ногинск (Моск.),Russia,"г. Киров (Вятка), ул. Крупской, д. 19, 632925",1995-02-10,2,1,passport,537126,6022,"Отд. гор. ст. Кинешма, ул. Щербакова",2011-10-22
79275313399,1,Козлов Капитон Дорофеевич,541335397263,3006823112667,д. Белорецк,Russia,"г. Южно-Курильск, ул. Профсоюзная, д. 07, 166007",1999-09-01,1,8,residence,930343,,"Отд. гор. клх Верхний Уфалей, ул. Тургенева",2018-10-03
79503938431,1,Горбунов Севастьян Гордеевич,281084634893,1632414294112,клх Выборг,Russia,"д. Териберка, ул. Тульская, д. 11, 546273",2002-11-16,1,1,passport,499475,4941,"Отд. гор. к. Печора, ул. Менделеева",2010-01-24
79694807179,1,Кириллов Анатолий Владиленович,521128008419,1797218615020,с. Терней,Russia,"с. Моршанск, ул. Черноморская, д. 57, 745403",1995-01-23,1,1,passport,134578,2185,"Отд. гор. к. Переславль-Залесский, ул. Московская",2015-06-06
79210679865,1,Гущин Будимир Ярославович,628223465521,8005628547605,ст. Орехово-Зуево,Russia,"с. Макушино, ул. Приозерная, д. 10, 164178",1999-10-01,1,1,passport,212218,2676,"Отд. гор. п. Павловский Посад, ул. Николаева",2015-05-15
79465126316,1,Сорокин Василий Жанович,107766239183,4367278509152,ст. Чайковский,Russia,"д. Карачаевск, ул. 8-е Марта, д. 57, 231179",1991-11-16,1,106,seaman_foreign_passport,688627,,"Отд. гор. г. Касимов, ул. Российская",2010-09-30
79842768360,1,Калинин Владимир Измаилович,632549888339,9042113381673,ст. Тура,Russia,"к. Тутончаны, ул. Поселковая, д. 26, 519106",1991-03-04,1,3,military_id,890623,,"Отд. гор. к. Соболево, ул. Нагорная",2010-03-23
79997915576,1,Прохоров Карл Авдеевич,927412745038,6788976554626,г. Краснокамск,Russia,"г. Смоленск, ул. Микрорайон, д. 98, 423236",2003-11-05,1,1,passport,604532,6602,"Отд. гор. д. Шелехов, ул. Снежная",2012-04-29
79363634052,1,Петрова Тамара Оскаровна,168554358868,7486377613398,клх Владикавказ,Russia,"д. Москва, МГУ, ул. Совхозная, д. 61, 750393",1995-10-19,2,1,passport,861114,9266,"Отд. гор. ст. Каменск-Уральский, ул. Новостройка",2013-10-15
79349276552,1,Брагин Герасим Дорофеевич,425329224468,4642831248476,клх Терскол,Russia,"к. Бирск, ул. Ярославская, д. 08, 519776",1998-08-15,1,1,passport,174820,1624,"Отд. гор. п. Луховицы, ул. Мирная",2013-12-26
79740444941,1,Ефимова Евдокия Юльевна,492300284139,2127209680058,к. Усть-Илимск,Russia,"клх Красная Поляна, ул. Угловая, д. 22, 302694",1992-11-24,2,1,passport,683645,4077,"Отд. гор. д. Байкальск, ул. Чайкиной",2010-10-20
79607284900,1,Орлова Элеонора Даниловна,243223281899,3993364333973,ст. Терней,Russia,"с. Серов, ул. Мичурина, д. 09, 309709",2002-06-07,2,1,passport,909640,4296,"Отд. гор. д. Тотьма, ул. Рыбацкая",2009-11-17
79951904701,1,Королева Анастасия Захаровна,794028888586,5399963137193,с. Вендинга,Russia,"п. Гдов, ул. Дружба, д. 49, 653524",1993-04-23,2,1,passport,776690,7597,"Отд. гор. клх Горячий Ключ, ул. Сахалинская",2010-07-02
79846177227,1,Логинов Натан Абрамович,932784445624,5261697852027,д. Чусовой,Russia,"г. Малоярославец, ул. Демьяна Бедного, д. 40, 388642",1993-05-02,1,1,passport,286451,1727,"Отд. гор. клх Черусти, ул. Нахимова",2014-04-23
79652306281,1,Юдин Мартьян Харлампович,428561379200,6816661829965,г. Красная Поляна,Russia,"ст. Чикола, ул. Театральная, д. 55, 018547",2004-04-27,1,1,passport,282178,9048,"Отд. гор. к. Оленегорск (Якут.), ул. Фурманова",2009-09-21
79912715754,1,Горбачев Вацлав Филиппович,220825293339,3167278381645,с. Медногорск,Russia,"ст. Петушки, ул. Клубная, д. 68, 686850",1990-01-11,1,1,passport,366163,5174,"Отд. гор. г. Нарьян-Мар, ул. Культуры",2010-07-08
79559945568,1,Никифоров Авксентий Феоктистович,792505176719,6877023153156,к. Нальчик,Russia,"г. Гремячинск (Перм.), ул. Урожайная, д. 63, 501485",1999-07-31,1,1,passport,606470,7794,"Отд. гор. к. Нарьян-Мар, ул. Большая",2014-03-22
79824792512,1,Мясникова Ирина Валентиновна,485427145882,1547325869118,с. Челябинск,Russia,"клх Санкт-Петербург, ул. Седова, д. 70, 720251",1991-11-17,2,106,seaman_foreign_passport,823626,,"Отд. гор. п. Печенга, ул. Кавказская",2014-02-04
79587244495,1,Артемьева Варвара Евгеньевна,374265829378,8573062224301,с. Чусовой,Russia,"с. Кондопога, ул. 9 Января, д. 99, 998344",2002-04-16,2,1,passport,826680,3194,"Отд. гор. д. Кулу, ул. Водопроводная",2011-12-02
79595831219,1,Самсонова Нонна Альбертовна,946890734977,5832182614650,к. Сеймчан,Russia,"ст. Алапаевск, ул. Рыбацкая, д. 18, 586034",1997-08-15,2,1,passport,148072,9073,"Отд. гор. г. Златоуст, ул. Морозова",2018-09-06
79887837648,1,Лапина Агафья Рубеновна,302112134665,9434076392771,г. Забайкальск,Russia,"п. Щельяюр, ул. Владимирская, д. 81, 692369",1994-09-11,2,1,passport,612791,6930,"Отд. гор. клх Плесецк, ул. 50 лет ВЛКСМ",2016-10-13
79345087442,1,Бирюков Доброслав Бориславич,371462708931,3351039944588,п. Ребриха,Russia,"к. Эльбрус, ул. Космическая, д. 75, 914182",2002-03-05,1,1,passport,108019,9480,"Отд. гор. г. Наро-Фоминск, ул. Цветочная",2012-06-27
79435732888,1,Шарова Наина Валентиновна,627780852953,9957760762432,клх Усть-Калманка,Russia,"с. Шаховская, ул. Маркса, д. 84, 494371",1992-10-09,2,4,military_identity_card,606851,,"Отд. гор. ст. Валаам, ул. Стахановская",2015-01-19
79500353245,1,Зимин Рубен Абрамович,878373494116,4869953268810,г. Жиганск,Russia,"клх Шерегеш, ул. Цветочная, д. 35, 987331",1993-10-12,1,1,passport,845206,9784,"Отд. гор. клх Балтийск, ул. Калужская",2014-04-02
79456908631,1,Пахомова Алина Тарасовна,822236161706,2166145834968,д. Сусуман,Russia,"ст. Енисейск, ул. Пугачева, д. 62, 114818",1995-12-13,2,1,passport,186145,3878,"Отд. гор. к. Истра, ул. Дорожная",2013-11-01
79541103633,1,Фомичев Пахом Эдгарович,421506701320,4555198766167,п. Тосно,Russia,"п. Гаврилов-Ям, ул. Седова, д. 31, 453769",1996-09-29,1,1,passport,161329,3671,"Отд. гор. с. Тутаев, ул. Парижской Коммуны",2019-01-24
79868865698,1,Меркушев Савелий Федотович,377581645998,6112891411443,д. Красноярск,Russia,"п. Салават, ул. Кузнецкая, д. 06, 415436",2000-03-22,1,1,passport,374910,3129,"Отд. гор. клх Сызрань, ул. 8 Марта",2010-04-02
79548220360,1,Антонова Ангелина Филипповна,951213844098,4266956974431,к. Горно-Алтайск,Russia,"г. Кабанск, ул. Дальневосточная, д. 46, 941957",2004-09-18,2,1,passport,865346,7387,"Отд. гор. д. Тайшет, ул. Гвардейская",2009-07-10
79949549152,1,Быков Модест Виленович,334766302453,1202690974360,клх Санкт-Петербург,Russia,"с. Новый Уренгой, ул. Олега Кошевого, д. 84, 263033",1999-02-07,1,1,passport,768808,8418,"Отд. гор. г. Аршан (Бурят.), ул. Братская",2011-08-30
79251765319,1,Смирнова Антонина Натановна,648624820390,5634594696059,г. Каргополь,Russia,"ст. Яшалта, ул. Тургенева, д. 75, 815072",1998-10-08,2,1,passport,272927,2752,"Отд. гор. д. Тихорецк, ул. Авиационная",2009-04-27
79425797277,1,Комарова Лариса Яковлевна,166567179095,8331636734891,г. Верхний Баскунчак,Russia,"с. Армавир, ул. Техническая, д. 75, 882571",1991-10-14,2,1,passport,120837,5499,"Отд. гор. п. Сибай, ул. Февральская",2016-11-28
79510286044,1,Ершова Лидия Федоровна,877837347866,1809712976966,ст. Смирных,Russia,"с. Чита, ул. Шахтерская, д. 20, 995995",1994-09-05,2,1,passport,700507,8760,"Отд. гор. клх Усть-Камчатск, ул. Тракторная",2012-01-04
79124398167,1,Шашков Любосмысл Владиленович,323909292290,7651996478415,к. Бийск,Russia,"г. Каменск-Шахтинский, ул. Красногвардейская, д. 78, 023611",1996-09-28,1,1,passport,143460,9663,"Отд. гор. ст. Клин, ул. Спартака",2015-02-16
79236564855,1,Елисеев Тимофей Харитонович,315781090282,5322857697747,п. Элиста,Russia,"ст. Мичуринск, ул. Тельмана, д. 00, 188605",2003-12-30,1,1,passport,284611,2073,"Отд. гор. г. Тырныауз, ул. Морская",2009-10-08
79802413948,1,Суханова Вероника Антоновна,890718482079,7585604720934,с. Егорьевск,Russia,"ст. Мичуринск, ул. Киевская, д. 75, 173154",2005-01-13,2,1,passport,187629,3483,"Отд. гор. п. Камышлов, ул. Радищева",2019-03-18
79203245875,1,Сысоева Агафья Евгеньевна,708053632359,4194381778470,г. Пятигорск,Russia,"п. Городовиковск, ул. Школьная, д. 26, 386887",1999-10-29,2,1,passport,919270,1769,"Отд. гор. д. Апатиты, ул. Партизанская",2018-08-14
79789734106,1,Корнилова Татьяна Владимировна,227374956703,3444741837071,клх Гремячинск (Перм.),Russia,"д. Краснотурьинск, ул. Кленовая, д. 16, 627667",1994-08-18,2,1,passport,179680,9759,"Отд. гор. клх Набережные Челны, ул. Советов",2013-08-04
79783559978,1,Логинов Азарий Харлампович,784103287533,6601016446433,клх Малгобек,Russia,"г. Благовещенск (Амур.), ул. Мусы Джалиля, д. 01, 878526",1989-12-06,1,1,passport,516949,7939,"Отд. гор. д. Выборг, ул. Почтовая",2018-03-02
79730172936,1,Дьячков Ярослав Гордеевич,586566053552,9922057263385,ст. Бологое,Russia,"ст. Таганрог, ул. Алтайская, д. 77, 044701",2004-06-21,1,1,passport,914727,5941,"Отд. гор. п. Змеиногорск, ул. 8-е Марта",2015-07-08
79982994828,1,Орехова Татьяна Петровна,283223311407,2842233498833,к. Ульяновск,Russia,"г. Новороссийск, ул. Ольховая, д. 25, 145199",1994-05-20,2,3,military_id,134610,,"Отд. гор. с. Оймякон, ул. Осенняя",2018-08-17
79721517189,1,Носова Клавдия Константиновна,528573779161,2899256434414,г. Ершов,Russia,"ст. Челюскин, ул. Мая 1, д. 80, 760889",1989-06-11,2,1,passport,896656,4113,"Отд. гор. с. Кондопога, ул. Жукова",2016-01-02
79638996319,1,Абрамов Иннокентий Артемьевич,542160648698,1297812514732,г. Новочеркасск,Russia,"д. Буйнакск, ул. Рыбацкая, д. 73, 848315",1997-03-18,1,1,passport,164582,8727,"Отд. гор. клх Томпа, ул. Стадионная",2015-12-30
79703807503,1,Гордеев Феофан Филимонович,494194457913,8105867517516,клх Катав-Ивановск,Russia,"д. Оленек, ул. Кузнечная, д. 46, 240094",1997-02-24,1,1,passport,608041,4384,"Отд. гор. с. Оса, ул. Ивановская",2019-02-19
79170052308,1,Блохин Фотий Владиленович,130358749838,6844350890105,с. Омск,Russia,"ст. Забайкальск, ул. Хуторская, д. 30, 597249",1989-10-30,1,1,passport,576917,8343,"Отд. гор. к. Улан-Удэ, ул. Физкультурная",2014-10-03
79329571312,1,Горбачев Мечислав Вячеславович,736232325157,6737802376058,с. Верхнее Пенжино,Russia,"п. Рыльск, ул. Пушкинская, д. 31, 148369",1991-05-17,1,1,passport,672811,4344,"Отд. гор. с. Домбай, ул. Журавлева",2009-07-11
79646553583,1,Комаров Милан Владленович,620940688529,9708574334082,д. Россошь,Russia,"к. Соликамск, ул. Строителей, д. 05, 993706",1989-10-02,1,1,passport,123505,4653,"Отд. гор. ст. Ноябрьск, ул. Красноармейская",2015-01-29
79829165422,1,Тихонов Дементий Елизарович,782628032420,3280820995440,с. Сунтар,Russia,"ст. Гусь-Хрустальный, ул. Гвардейская, д. 96, 260268",1997-08-29,1,104,foreign_passport,492597,,"Отд. гор. г. Краснотурьинск, ул. Светлая",2010-07-24
79915000095,1,Константинова Зоя Антоновна,369920096874,9273591177619,ст. Белореченск,Russia,"п. Верхоянск, ул. Весенняя, д. 19, 667321",1990-11-10,2,1,passport,713890,5324,"Отд. гор. ст. Домодедово, ул. Блюхера",2012-12-31
79906593470,1,Муравьева Полина Павловна,286510608306,2936614669488,с. Усть-Кут,Russia,"п. Октябрьское (Хант.), ул. Дарвина, д. 05, 061096",1995-11-11,2,1,passport,261470,3333,"Отд. гор. ст. Великие Луки, ул. Угловая",2014-02-21
79733412625,1,Федотова Анастасия Альбертовна,871966837558,7548889570540,д. Анадырь,Russia,"клх Новороссийка, ул. Боровая, д. 29, 809762",2002-10-01,2,1,passport,799242,4197,"Отд. гор. с. Оймякон, ул. Ростовская",2016-09-08
79026547835,1,Гурьева Полина Антоновна,419091055953,3849397125629,ст. Елец,Russia,"ст. Урус-Мартан, ул. Локомотивная, д. 21, 735957",1993-03-14,2,1,passport,219489,1721,"Отд. гор. п. Боровск, ул. Казанская",2010-05-21
79166184744,1,Мухин Януарий Адамович,705518126810,8028281014221,ст. Каменск-Шахтинский,Russia,"п. Шаховская, ул. Запрудная, д. 42, 111625",2003-08-26,1,1,passport,181601,2148,"Отд. гор. ст. Яшкуль, ул. Звездная",2017-07-17
